field,role,shard,rows,bytes,shard_sha256,codec_id,index_sha256,physical_dir
parsing_logits,geometry,parsing_logits-00030.bin,256,430964542,200900c03cd7588456756a966bb7f5f6237a89dbb05f333051c6387a5d85bab9,npy1+shuffle4+zstd,d8f80096d23d8e8973980ec10e372316467e1465e60dc513b6625a121eabbcb9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00031.bin,256,430784999,a5b6c3914d98c7f0d828800458043eab0e99fdafae62c7485a200bc1bd4dbac2,npy1+shuffle4+zstd,bf091c258fd49f0e70ec6cc4a132e29fe088f6f7795f40a14fe99f8568ab860a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00032.bin,256,431110266,2398df77af93ebcc437cf545939f02e7283f94154d6d3e26931750b547104ce3,npy1+shuffle4+zstd,ca4e244cc88b308c7d9db86f30db1119e5d4973786349afe81e839bc12c31b06,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00033.bin,256,430678948,81e213adb6d94a6a1130e76c8aa79f1b5bac13b457f3e22f162f21818ea21676,npy1+shuffle4+zstd,f4d063fb0df1c72120c48ded6c259a808f0fd89ea8d44e7b24b3405593a979f3,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00034.bin,256,430637726,f21ebe312495bed2707df8e2ffe9474a0db53dc260b96ee29d475794c8886211,npy1+shuffle4+zstd,ab88bf2956f8145f66b60504e03c2200b504c9efbdfb65542f08dcff4fc13e47,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00035.bin,256,431058364,0f3265ffccd3fac6d087b30b8a9b588c083d2cd6007c5afe066fc7a70cef5103,npy1+shuffle4+zstd,19bb0f781077a0c2fe60276dd36f47e9164a525cfe931471bb4d1d0af7d9f08c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00036.bin,256,430919222,ec4a7d8d0bf8b96828ff3748b1b5dc2ca903d85ce47de2b79a1a95eb6bf52486,npy1+shuffle4+zstd,60253426cfd0e3755160640e066e4819423d7a4f33ad2114a6c4ef43a4288ec0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00037.bin,256,430612061,61d8eca5d8ccd38e6b24b8fc53e6bdfef85b9dfd67bd52c30b5a0a093f46a067,npy1+shuffle4+zstd,3428fef33105c4f7977fd42d5149d32d275652f8745990ce26f0d9c7f8c04374,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00038.bin,256,430525509,8cda364487c941f49a6932f725c614a6f64704f95136d2316173a2fcbd24ed0c,npy1+shuffle4+zstd,763056f3d1f80cc852bc1bcc402ffe78c4a95713d7ccdcfbb85fda04693156a2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00039.bin,256,430508847,0eaae8dff77243da4fa0e42c1c71483ee594d33122c5d350b8f037fa4cc65d4f,npy1+shuffle4+zstd,f5b18099c035e5c590dc411a2298f79c0183ed63a9262306982b4ca79869aa9d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00040.bin,255,429841374,9a7c1da2fc88db7ed123f05aa69c1dfdae7e4d7afbb4424e5d20b4c4c9930d4b,npy1+shuffle4+zstd,acf3cc990d73b4d38410b8b6ad3b01e2236704ac3b2f7b4c2fd8f64cc550cafa,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00041.bin,256,430673501,1daae682c8b9a82cb3434d109be1c6db54c91ce173e82c4c05dbff884be1d603,npy1+shuffle4+zstd,b436de909aabfa37992d0e6581548ada93d7d5ee8efae072ded2911908e8d5ea,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00042.bin,255,429195771,2087f146591385fbdd3d5b69e3e3c42931aab4c9bf9582b215a26eb74842731a,npy1+shuffle4+zstd,4b433a04e3b0b1d5af354b8f9be303ce7301a38cf417735bd3cf26d4cbdfc5a0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00043.bin,256,431003639,2ce0673b3d6e58e5b5ba098ba8397f48dab8798b364faab2a8f2f82439af52f3,npy1+shuffle4+zstd,5b5d01ddd98e3a554452ae5a9bc79463eb43ffd831c75238013da8ec4ae88d97,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00044.bin,256,430036277,403ab4d21a20e1b7360eaeec9ba024dbbafe7e934c64ac2d3b243d5696c8cbf1,npy1+shuffle4+zstd,f4a458eb6afbc5bc2c13fd65d5515f724916e85f66c13ed35333e19dda715eee,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00045.bin,256,430775961,fd8c45e86492dcdd275347ff7b661e3245e130d6ad15927ad80d6846dce10fee,npy1+shuffle4+zstd,b336e967693e72ae61593afb1b05502f18ac6aa993a6df990214cdbefd61f156,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00046.bin,256,430544719,f8f5cbc576df4d3115b5b612e797223fe98121218bb8aa3ad3596961204fdb92,npy1+shuffle4+zstd,8dca58adb970addc69c0e2d086968335cfe7325755db83d9c30e066a7e6802e2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00047.bin,256,430721213,6aef99bd0a2d49f9686642867a4afb33c340c0ae4b18ab456b2070267abf040d,npy1+shuffle4+zstd,289a7838da241f7ad7b0699ce8b327bdd79bb991b527d7de51a20383f83fa982,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00048.bin,256,430179126,8f33f23f1802be1ef496b52647567ac63987fe830b8643eb13c81953634c00ed,npy1+shuffle4+zstd,d095b20679c834804e8d60207a15c6fef3252d018cce70b1f447e5dffb23b66f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00049.bin,256,430536008,3dbf6801c3f8d63f75e532094e60bc2bf6fef672a82a0fb269cedab3967a5cdd,npy1+shuffle4+zstd,5956bbd98df93032f2d3bb6f59b42b64d155c1f753aad5d64feb9de387b6e7da,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00050.bin,254,427058471,9406f9d08412832a049a94b2c8ba656e9d4ab3168ec36a8ee94a994c3e2b0623,npy1+shuffle4+zstd,cb10822d47d72048990de43837ed5ed4d4e8e01987d6dfb66739ea16c6d97903,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00051.bin,256,430400621,4554418b9471d91c0f974c4a4ba2b8d25f97562bfa14454305a84612bf113f2f,npy1+shuffle4+zstd,2f9c52d6294ca54e5d99f025bc94042db5114a23ffd35f858e036b73250a4d07,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00052.bin,256,431360478,6835afe5dd833e641595f9ee12ac94b29bc889a066b36c0a6211e38e7b890598,npy1+shuffle4+zstd,c6720a1e3382597555a3b628c1a659ac05eed7cfe533b54ba980feb15addac75,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00053.bin,256,430764132,f5bd361031ee7bab1ca3cc41b878bc07a0e3cbc949b128a1de3c8c7627efd723,npy1+shuffle4+zstd,38df4c04b8fdd087e0e194e13dafc326728b4262ffcf88b303e9f73446fa40ea,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00054.bin,255,428151489,4d7a821e1c2d50c0eea9d4e73611e4d91f843f59f194fe698c6d19875d8b9e36,npy1+shuffle4+zstd,123c4bb0183fef9c1da02962dcd9d60c29e7773b46fa14d33af835e605aa30a5,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00055.bin,255,428257386,d72814d0cef6d3e401a8f79cfef9d2a6f72688e3fbe20ecab5fc4e7f9dcc0097,npy1+shuffle4+zstd,015fa977b2b9008176abed6d06b128a2bbb3dffaab72156f30a9f9af92349660,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00056.bin,256,430308177,694ea21b3d41e326fbca8819f6980926bab0dbff26979fe244eda5e3d9ccd9bc,npy1+shuffle4+zstd,98a29f0b598c14ef33eccd298009b6f0faf621e23250209ee1db0bcc62caae57,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00057.bin,256,430004474,f6673d16107cf63167aea1e0206f5f9620ce1fd756626a2dfb83757cb95d3ada,npy1+shuffle4+zstd,2fbe311e67e4d4f990fe1ae9bf17b561f44f524d30e16e89070fd2475230fd1f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00058.bin,256,430798942,df1e8348f8ea39d7a80798d6ba94b0b0fc769b7e4afb9f173d5b1cf9523daa01,npy1+shuffle4+zstd,891df6e9b370a0ba78c7d93be579adbca6cdfc03a7b42f347098ca16e18b1681,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00059.bin,256,430176287,dd550a218890a91c9f1a947dddd6f196f3debb0fa3d90633433704e2a69ef504,npy1+shuffle4+zstd,81dd20da4244ee0f9df27c66df7efb689114db95e13c816f3074cd3108aefb09,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00060.bin,256,430750216,e22ed672fdbd900cebe9973b02bdc407bcf35fc40a3c2802dcd21d3b77323f62,npy1+shuffle4+zstd,9426ff7b2667f449dc8abff34c7b50de0fe3173b4a240750b9013982c5571755,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00061.bin,256,430454302,039eecda403e498a37d5a4a4719acc6cdd6244e012ef6cc11384f6dc020e7b55,npy1+shuffle4+zstd,b789cf4acdf4f62a7c2114429ade6c53ecd30537e6234c99e3c145d6c27b22cc,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00062.bin,255,428440361,f0f86ab4ce7fc25cfd8e6e730d63bc3d5b4c84eecfdd5f60caebb8f7574f40af,npy1+shuffle4+zstd,b1ae23d9498a1e6795096d32f39413a37e070be5b40d901f527bae0aa7c87539,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00063.bin,256,429077518,61eed1032b102b5562cc966f151b8ed56702eae1232dee21b19cf00056feb49d,npy1+shuffle4+zstd,8cb992eb25dee8eaa5dd5b983e0223854da2f3dbe758f8ff7302a70f9dbadb9b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00064.bin,255,428457173,c80cf7202782c2fdc0672379949fb085e8b240cef2c3349c422c6b06b2fdc1d4,npy1+shuffle4+zstd,a18272ae5a085e12707e929e17d469e20721453a6aab3415db41374c6d07f759,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00065.bin,256,429678257,e2e85f185e6c397c00b81d53266680939c10edfa1b7ab61cfe30d6c0ec6b8ed6,npy1+shuffle4+zstd,bfa7ca42c0da39799bdd2dba568a053851aba10de42d41c6bdb31f41b0912de9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00066.bin,253,425230054,2190a58bb74b8fd0045acdeac8c1feb13b8f988d5cb664a45e6da571d5495e1f,npy1+shuffle4+zstd,94599e81edb2790942844f4125ed22b080024803569b0784532895b4c55351ef,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00067.bin,256,430794955,40215d0c4f8887f50340bb4cc683f51de5931e57b095b970bef9a5bf25c33532,npy1+shuffle4+zstd,0ad8251754980553f66c6e8dfe3aca9b46918b677a2ddbe943b014068448df1e,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00068.bin,256,430407901,5769a3ae7c3ffb4e92f143a1dbf83bab2463f8d2f4962f84c7e39e92c6816ee9,npy1+shuffle4+zstd,1e6e9712d5e9100abc62f250b3ee6ddd5a767ddae05618d91e443dae75ffa3ed,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00069.bin,256,430969959,addf8fa140fe0915b03f42be0b4a9d4dd9ff2b0b2acaeaa89c83a344aa17bfbc,npy1+shuffle4+zstd,fdd16fef40f91792b7cd73a18576a0aa72c21a01cbb1aba1fe9393536a3d3ce6,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00070.bin,256,430625513,e30e74b5f95070cf8ad3b353169f78c371f13528e96d08a4cb6171d5974e365a,npy1+shuffle4+zstd,07cc456d14908838dbf0c25e822407693632f4d94d19130aebc4ac7088e75289,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00071.bin,255,429209147,9aa0bf9d3c3a5842fec3349da90b1c2272c8f167ac5d1d2e56761c418d2da267,npy1+shuffle4+zstd,1c00f78ae8731e3879593442f8a3e893f4f409a2cda1235e327f64b95f4ad0b2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00072.bin,254,426969426,c788048ab6d14d704c497428492c16e83e155f256ff7571e2b1b39cd45b94ad1,npy1+shuffle4+zstd,d62e81e5d952f18b901a0caeaec8631d643fb5e1280fdf6534254e3860c6210a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00073.bin,256,430385037,0a503704d588a54173d0a5dfeb9f9f13818a72f5d0dde5cc10ef50b9e4c9d0af,npy1+shuffle4+zstd,78eb8a1fab09b87a43d841557d4b8c884189fa76fb8af7ba9de7e5f1e410a3b0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00074.bin,256,430857021,887b66c4583c785a7715347aea197c8b7b40206b5b759f3da29cb49cd1a8af45,npy1+shuffle4+zstd,74448ea7ac8725ec23ec2e138309bbc63bb59f579d9b271560ffe743f23ee860,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00075.bin,256,430105693,70712e4aed0020e367885ce695583b288aba020710afb4f5685625410540a485,npy1+shuffle4+zstd,55f3ac1e7d4db1e0434fc79be2299039ee946e34172ea15ed6e981075949ef80,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00076.bin,256,430509886,f4b9cac090bd7d4793bb583676ffad9e38a4aaab76fd7470304203ea0119fcbe,npy1+shuffle4+zstd,d4ef55266774f7a45dd584dfa187daa0e52cc4714b60116211df98c556691434,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00077.bin,256,430803923,f6815e3746124161201e56c21b516109f7a3c64711abbccea249482314ea9e1f,npy1+shuffle4+zstd,82187bdf423b3c656feed5635fc18ff9feca4b9fd54b12045b7dc2b5b978455f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00078.bin,256,430541669,a400cd8e439fb5197a3115098b10dfe591f4190e511de1cf55d56c1152692665,npy1+shuffle4+zstd,4c002f7e4db2025a3d56f12624a290eb1d65a1023b43571ace78f5bb0a3a2595,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00079.bin,248,417357424,ede68a85bf697b112f04e89a61d5ebc3a11445c1c250edf9e280a459c5a60ace,npy1+shuffle4+zstd,0ea417ab0134d7041e42e51ec73c59a496d8ab2a99139c55512a056efd161a73,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00080.bin,157,263841635,73416dcbe94d30c93bdee104ad509d80fb1f8d3cf6d3df70bca8ce916a6b9f96,npy1+shuffle4+zstd,0def28f5216160db0dac4691d75e7ba67d5d85fee3ae791b79116ed8404a7a35,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_mask,geometry,parsing_mask-00000.bin,256,12877824,7415c2f7fab9fb55c1eff636b3936ff8703da44ec940e5ff51e3929b8c2480b2,npy1,8617b6f0bf5723c0bb73940bbf993287c8d0034f64a7696dc250a47552d301d0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00001.bin,256,12877824,e34ebe0b99364012fafb692aa61a0ed230f3cee89be957ac0f4e0c767c6c8568,npy1,a3e009411a0fb4cd310e16aac5d9f7f832100afbb63bb66641ff0a5c575e59bb,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00002.bin,256,12877824,0acee9e28bdd310f752f09509b327236e6473130426811c7093c76dd21c740de,npy1,13d15b8264f77424319411f8c4b13cc0294c10e0de857b4f7eb763fbf0100303,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00003.bin,256,12877824,c487426a908107b430881ec21f0b5fc7ae3bf0a0af47b9694f6b3667c76148c6,npy1,2b167b387e2980818870ab04b4be2e7a8c1f002cf45a6b39dededdea2c4a7195,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00004.bin,256,12877824,0df18eb054a625c096256f6f60d01f08afa1bf023943e1f00444ba8ee6957305,npy1,773851ec02b74491cc0ae1f1d54c4ef85d61091a3ac0ebf98b0a6c8d15c76d3c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00005.bin,256,12877824,90f53e4360328ac0696a47992ce73c3c0fb583317d141ca0c592fa5714b5a249,npy1,17c8bb0c5c80e57e2319e1bb212c7fe82316ee6a0a93281900914e679335240f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00006.bin,256,12877824,72c96ef86548948f63c9f932f84d442533283cef14a4800bc2dd75fd58326b91,npy1,8f0e6ea1cae1675ed68d515fc29c0e534378e5d498c754fb75c68259de098283,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00007.bin,256,12877824,e266bfd8da090fb955b1be536a282332eeea6035a54ecf7bdbf0b41b7a2d9c38,npy1,cbfcf513e3871415c9e4dddfb6eb5499faaab00404fda4e6b9938c811b0cd94c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00008.bin,256,12877824,9d131053eb29004f198fada5937d05e0999030af0c06b9a7ab4c83d44e225b58,npy1,0abd1a5a4475e3231388f24c3bedc58c68e0210f7935f8438e5859f020522b1b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00009.bin,256,12877824,612f63327e6463b4d9156f3974b1cee4d54a9bd51c588dba91f0a6cc16788154,npy1,6dd4c674531d205e386647409283717eb8d7eb328e8796335a8e86bca47c18d3,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00010.bin,256,12877824,ff3d5096e66efea875c9941750833c1e62ae51419bbf51f5ee87ba823ea5239d,npy1,22d437729265a1632ee2972abfd5ba8009293d4a9fcafa27079a2ab4344cd6c4,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00011.bin,256,12877824,c57cb1648bc237a33f39100b9f05d6ef5e61cb31a0b54ea8ff480a56f92a506e,npy1,81b28582fcafef9d53a219dbd5b15e418c088ac22fd9328b9453f86e2d7e7ea3,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00012.bin,256,12877824,4468d7988545dad692cbed0d06fc23ec26ef6e17023a278dfadbc99f2273460f,npy1,4b005e0e869738429c32ee43dd6805893cfa3b83602307781a5267dd5f7470ba,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00013.bin,256,12877824,42c5e9f9cce212552f3e6d92ffd990695f5e150d132edcc415cf37e1b9ac3de5,npy1,ec22fccce7beda7670e801274a7449f309ccade57b8ca12ef33beeac22468185,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00014.bin,256,12877824,c53bb2b18f083a91dd84c6a99c72ff00eceab27b135c713f255ac70bbeaa1bde,npy1,619f945fc6fd40b0abe7abde5fa821fe928a720e353e081ff428d3a1da295c8f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00015.bin,256,12877824,332f37439e72d1d73c1018e9ad3ddf3c6d131d467c70f24d9c96bbdcc7852f54,npy1,09e5ba060628f278efa75030ee49ec021d6dc6b8fea77476c4c04fb40a9c249a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00016.bin,256,12877824,4894bde9a7a259fafeec6aafbceb23d1937f53115b3cc8b6461ff8de7182db8d,npy1,55e8303674246dce4f9db1be4233c0114c9b4c97f9c8c453d6fcdbd3c2cfbcdc,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00017.bin,256,12877824,55b0746ef136dd88b34ad43b3492651f3149682e20273f01e896fc6579b9d880,npy1,a2909eb2b34e11c327636d646f7c7604b4f4e321b457553efeaceaf0f9bab22f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00018.bin,256,12877824,14d2c89aed3610875ec04e21fe2142d7b179ecc7a0be8a03f97babaa6ab7e8f8,npy1,4706a4bac49d2839276d65600236b531d650c569c66305c8699c0636befc2992,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00019.bin,256,12877824,f36d5d57c282b0f9cf4d1adf26d431a346eb26ab9cbdbe932a7ada18a8cb482c,npy1,787fc9cb75f0be267f7643c9e19b90a3a9a8f7bfd076a2583035cfa895e44b91,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00020.bin,256,12877824,e12fcf5f5873e85684af94686bc55d6dccd717176a16f9c02db603d85216e531,npy1,4a7812553d66d53310e874e51d76b66b3533c617562ae5026af62a4b7b1c8590,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00021.bin,256,12877824,835dcec3ae7a0304f6f0bb2f802a7d6216fcb22a8e80616720273928d7f128f7,npy1,cca915dd93a304e4a9234a70af5b94e73ae33c9c7ee01f8d48dac579df82065b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00022.bin,256,12877824,787582480b90bc959997ff75844df8f90ffa77fb9dcfe4b44e7e31b8978b0802,npy1,a8f7a8fea1fe83205d3dc303a0d8d2637d3dceed51243d1ddb11cdf67c1f04ca,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00023.bin,256,12877824,02bbd0733d3540b6df6e3de756cfe231ae62732a6e70c1ace569ad0e9d3a87d6,npy1,9aba6375922269d8da721cc3c588dcb4cfeb0d93af9ed553131ee89ef6afce77,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00024.bin,256,12877824,494188a3d99c9c43c4bb53aff7d8cf48194ac20ce30466d32db9f01668ed4a91,npy1,90f8fd45d1c8d2886ea0235aa76fd84d6b3cf00bc3baf72756f9de3a743dfcb7,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00025.bin,256,12877824,3e002d0412255637b19e7641d7f1f0f66e1757ede5d51d1d7b9568957c39220d,npy1,5dc035e8bd4bbc4aedef9f6c19889cdc6d45973e1e4c2e6d8257a7db670796c2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00026.bin,256,12877824,66ba2601faae0797bb72cd487a7df12103988052f5a4e7599669af8e0f1adc15,npy1,77e8e04b94181d15583a2790f0b031ba6c1dd621e760b34cdf6fd9563d2993b0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00027.bin,256,12877824,6bd5f7ceb7abd7b8e172b8bc8096068c87ef9593d9aa85eebdc011a64744ebcf,npy1,1a45c6cad29a58a5d8da3426a01de1501898ec0e4cf2cb0e631377a035a9241e,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00028.bin,256,12877824,1af1c677e0b65ff91157ac94be79d210b01cd909ed2b4d57f6ebf83e98513e38,npy1,b46ffa4856bacb8b3f5961220dab1b232db41dd29a74e42dcc18e405dc6bd08c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00029.bin,256,12877824,4e79107dd18ea16914577a6661d14be840ce8dd6153561aab825418d0340a4c1,npy1,9150b2252be606300eb2cec01f58d367050a1a9d3b19bfdbd8cbbbf2f33b1075,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00030.bin,256,12877824,fcc37111b0b02472025f5123a13923c81f991f8026c575f2655e44c4ef4ffd2f,npy1,144acd1a0c7f42b83f9830bb370f0c5f8ec5cab0ad27c3264a667587ee583238,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00031.bin,256,12877824,0f8855d3f51ddaee0678aa7458f201d094fcbdb56210c4a7c7e13aeead95971a,npy1,9c0df32658b3b76a0836b8aaa75d1e316f2e9863237ddb370cb756b40dc96f67,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
parsing_mask,geometry,parsing_mask-00032.bin,256,12877824,19e8f6460cd4eeba1c7c4565e29d09c5414a283d2a4946426c13eb4a6f4beda8,npy1,aea70bdae9f090974fae07ce3f45c4b536b83fdc76379b5c6498b6cb2e6a8d40,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_mask
